city_name,hour_of_day,temp_mean,temp_std,wind_mean,wind_std,humidity_mean,precip_mean
Helsinki,6,5.294343065693431,7.819732727161597,15.385948905109489,7.586351434080027,86.55474452554745,0.08982664233576647
Novosibirsk,1,1.7189324817518252,12.909259275231369,11.279151459854003,5.238943159845581,78.57618613138686,0.050456204379562074
Bordeaux,22,14.08772810218978,6.428378714093228,10.43061131386861,4.619048330167315,77.94844890510949,0.0861770072992701
Toronto,3,7.4352645985401455,9.380892435071464,12.351505474452559,6.092542636622769,78.44343065693431,0.09073905109489051
New_York,22,12.037682481751824,9.151388833625825,11.655109489051094,6.187260463761604,73.76231751824818,0.1965328467153285
Odessa,6,10.365054744525548,7.922126781366311,13.592472627737223,6.322821162822198,82.24726277372262,0.0521441605839416
Helsinki,9,6.622764598540146,8.666502609416328,15.883804744525536,7.819266514889198,82.18978102189782,0.09575729927007304
Tokyo,1,13.939461678832117,8.615062662858314,13.41674270072993,7.945451739919162,81.78421532846716,0.1819799270072992
Toronto,18,11.715100364963497,10.666227197895019,14.93850364963503,7.1968142418286645,64.33394160583941,0.09032846715328463
Odessa,4,10.65191605839416,7.946529773530342,13.38024635036496,6.260232688340975,81.30748175182482,0.0632755474452555
Cairo,6,17.807071167883215,5.4277041920496485,8.209671532846718,4.1867232156088985,73.9037408759124,0.00406021897810219
Barcelona,5,13.766012773722627,6.19137066584464,7.283576642335768,4.051146574863565,85.61633211678833,0.07016423357664235
Toronto,6,6.813184306569339,9.272040217323582,12.100593065693422,6.111836509395402,80.21122262773723,0.10812043795620435
Barcelona,14,20.056979927007294,5.943872313331356,13.430428832116789,6.197312487003464,60.72992700729927,0.07860401459854018
Baku,15,18.682025547445257,9.102777218178165,19.59945255474453,9.097105315557723,59.785583941605836,0.02331204379562043
Odessa,5,10.448403284671533,7.879590029216248,13.448722627737219,6.280456469533413,81.95255474452554,0.05593065693430656
Cairo,7,17.77198905109488,5.6321573006535415,8.231843065693429,4.312538762366339,74.40054744525547,0.002965328467153284
Cairo,23,22.286724452554733,6.473171247385459,13.305155109489059,4.827995897354901,50.449817518248175,0.0032846715328467154
New_York,11,14.481021897810228,10.018567666491267,13.139187956204385,7.257765754011447,62.440237226277375,0.13430656934306578
Bordeaux,1,12.540465328467155,5.870838620610279,9.780520072992699,4.62464861468121,84.39917883211679,0.0999087591240876
Tokyo,20,15.606432481751822,8.389313128099317,14.665009124087591,8.875393453002724,77.20620437956204,0.15866788321167882
New_York,18,14.993658759124086,9.869348745639412,14.44530109489051,6.714443908956001,61.64552919708029,0.13982664233576642
Odessa,10,13.337363138686134,9.251344776461082,15.175045620437961,7.0367719364715935,69.49315693430657,0.056979927007299265
Bilbao,8,12.4264598540146,4.992652992310609,8.070666058394162,5.500637854700116,86.59306569343066,0.12276459854014604
Bilbao,15,18.945757299270074,6.223364807819879,11.883120437956205,5.3735900767729134,64.69890510948905,0.19420620437956213
Odessa,22,12.33339416058394,8.623319607503083,13.762180656934307,6.663082305056157,74.03923357664233,0.04771897810218978
Helsinki,14,8.814872262773722,8.94975311726463,17.716970802919704,7.698105319306454,72.7007299270073,0.09794708029197087
Odessa,20,13.361770072992703,9.147852334967085,13.720894160583939,6.793224369091624,70.00228102189782,0.045620437956204386
Baku,3,14.083531021897816,7.653584772352782,15.265465328467155,9.445556013302786,81.78923357664233,0.03987226277372264
Toronto,13,12.081751824817516,10.53390323343405,15.555930656934306,7.3232018104436785,63.34580291970803,0.1195255474452554
Barcelona,8,13.755656934306574,6.573841702556185,7.65474452554744,4.288395742600591,82.69525547445255,0.07636861313868615
Tokyo,8,14.988686131386864,9.389242400256784,12.481295620437946,8.741417728147045,74.83074817518248,0.18435218978102189
Barcelona,18,19.361724452554746,5.971895179233501,13.354333941605839,5.5841154559723885,65.86724452554745,0.06706204379562045
New_York,12,15.492335766423363,10.04761169604786,14.032481751824813,7.546584590217128,58.50638686131387,0.14000912408759134
Baku,22,15.05004562043795,8.079054854191323,15.35816605839416,9.40530196637812,78.36450729927007,0.02668795620437956
Cairo,9,20.581158759124087,6.425979613422976,9.1959397810219,4.994138685176678,62.620894160583944,0.005611313868613139
Bordeaux,12,16.04215328467153,6.891005290883552,10.832937956204383,6.0436749786559645,71.11587591240875,0.11537408759124096
Cairo,14,29.38517335766421,7.37868407033557,13.321943430656937,5.802002932500756,28.204835766423358,0.006614963503649633
New_York,13,16.21970802919708,10.035577711166827,14.859990875912407,7.608554759118786,55.917883211678834,0.14297445255474459
Cairo,2,19.725866788321163,5.976730449871856,9.944981751824805,4.1735931061207605,63.40009124087591,0.0026459854014598545
Naples,1,14.77244525547445,6.287076269676959,7.524908759124089,5.190694020925671,82.97901459854015,0.08791058394160584
Bordeaux,16,18.629927007299273,7.1220556877688805,12.462363138686129,6.624195479476405,61.13184306569343,0.1550638686131388
Cairo,18,28.65068430656935,7.684888850659013,13.98645072992701,5.301603125814085,28.89461678832117,0.005976277372262773
Toronto,21,9.515602189781028,9.985269534172009,13.160538321167884,6.494589138009952,72.3389598540146,0.09365875912408757
Barcelona,20,17.635036496350363,6.220686958308021,9.879242700729932,5.196655945721556,74.21532846715328,0.05798357664233578
Shanghai,12,21.015054744525546,9.079259575924928,14.392016423357664,6.414985247945589,60.387317518248175,0.17025547445255482
Barcelona,15,20.332983576642334,5.855600185416592,14.403740875912408,6.264249090704074,60.56888686131387,0.1162408759124088
